331  165.5  0 0 -0.000561124086906822 0 0.000177279302148951 -0.000186771420632885 0 -0.00019759503188199 -6.2778475048853e-05 0.00256316650393102 0 -0.000243963686870545 0.000136484338535466 -0.000213031693245494 -0.000839208574772858 0 6.75510430013816e-05 -0.000166661551622727 0.00031431745522061 -0.000261245365969161 0.00397963849892618 0 0.000300114430898737 -0.000190437025214184 0.000170875529677626 9.89742974835551e-05 0.0003516034802384 9.60387885924553e-05 0 -0.000162581437577496 5.83808312279875e-05 -5.84815429282522e-05 0.000421129101753061 0.000613171083253037 -0.000719069976084908 -0.0036434489525528 0 0.000225091819561086 -2.73585093264763e-05 0.000279160745326998 0.000705812673320995 -0.000142940150630209 -0.000290197954886641 0.00363204593462058 -0.0069463639646784  0 0 -0.000475100945052279 0 0.000198357178103971 -0.00018136729708864 0 -0.000181165610319986 -7.15497309659505e-05 0.00210264264619736 0 -0.000214053091220258 0.000104578714132061 -0.00017372247248578 -0.00084577019392351 0 5.81362604582246e-05 -0.000200685302117081 0.000294135622950408 -0.000167037862137942 0.0032216318628181 0 0.000267625739713692 -3.10754757839934e-05 0.000101191925481867 4.44913929932156e-05 -1.0739203325073e-05 0.000258342353579545 0 -0.000265656814798277 -3.20402758566761e-05 5.78458166961796e-05 0.000482347068434795 0.000956762696098866 -0.000813383349222027 0.000358720793023439 0 -0.00014726262633862 -0.000140178939214457 -0.000138046400382666 0.000248824424583916 2.44747351221416e-05 0.000294314148562992 0.00193478248917039 -0.00253748070282439
332  166  0 0 -0.000895577903000622 0 0.000124634387422068 -0.000221008995228534 0 -0.000207368586650231 -6.54939577587727e-05 0.00512403243297001 0 -0.000187982859065086 0.00012927773155911 7.22698213160602e-05 -0.000450215063308046 0 6.51982948909607e-05 -0.000157122151436657 0.000418275601035042 -0.000517418171859285 0.00732730566024708 0 0.000183959629583918 0.000144935634121486 0.000153919699393714 0.000279971439815231 -0.000333086353805123 0.000333002055408172 0 -8.78272136470468e-05 1.64384597111943e-07 0.000501782709891528 0.000444417286513158 0.000932096942588543 -0.00152993946411627 -0.00224022139934338 0 -0.000595520535240083 -0.000262219017912753 -0.000643912569019633 -9.90824137636699e-05 0.000671954551867173 0.000937902571311748 -0.00434014730456347 0.00679450001772203  0 0 -0.000749399361451229 0 0.000145942449440877 -0.000218522916121701 0 -0.000202590812593439 -5.86863417971974e-05 0.00413727357606628 0 -0.000183856829721286 0.00011151459015304 1.95797343114014e-05 -0.000577675817141518 0 7.16583148285002e-05 -0.000167577099279835 0.000340144893385406 -0.000373113647009074 0.00594128922065273 0 0.000239088451259508 0.000104237611095034 0.000194004768556886 0.000228803935248447 -0.000318600719447418 0.000249802042518156 0 -0.000168234706654864 -4.56733438588074e-05 0.000244019511152946 0.000428472076042473 0.00111474603851992 -0.00115260472326304 -0.00196261907956687 0 -0.000451824038787848 -0.000204766400212834 -0.000508820559508442 6.22742311687514e-06 0.00040390335589549 0.000825907727204919 -0.00257965934100848 0.0039182539909096
333  166.5  0 0 -0.00133164675460114 0 -1.18564884385563e-05 -0.000315960113217164 0 -0.000217462708949987 -6.18964575913518e-05 0.0113922213845158 0 -0.000253543647175079 0.000116774454616886 0.000387679007890935 -0.000331808356372145 0 0.000233225452889177 -6.58226717661509e-05 0.000337994915111191 -0.000880631411214578 0.0116349888594682 0 0.00013197207106721 -3.59213000353715e-05 0.000356167264282621 0.00015939147310955 3.11099096183126e-05 0.000313089996868252 0 -7.38760160706293e-05 0.000199042190966736 0.000199052767236094 0.000199794484359284 0.000141495119885499 -0.00114721598167031 -0.00168070876752678 0 -0.00032251957885929 -1.43095284639613e-05 -6.90557007565426e-05 0.00043240172211826 -4.67459964927411e-05 0.000417428814107696 7.98616224143029e-05 0.00101368504465844  0 0 -0.00112628032457561 0 3.05122723845708e-05 -0.000285841542799567 0 -0.000214029637814584 -3.66945834055121e-05 0.0089777943176598 0 -0.000214031691689265 0.00010437113491281 0.000341126931782375 -0.00044501720182797 0 0.000195837791842855 -0.00011652931993262 0.000373935589902052 -0.000657486842845281 0.00970554648426066 0 0.000162455335175006 1.16283928471688e-05 0.00028307099981186 0.000200893245184913 -0.000110925514511995 0.000314399681117469 0 -9.57836766513471e-05 0.000106579025184299 0.000202051671094232 0.000300740064650412 0.000558685727683022 -0.0011360331490093 -0.00170887699599895 0 -0.000371253727616125 -7.7315727176548e-05 -0.000229568808290823 0.00027970264064135 5.83184078663109e-05 0.000539256556149236 -0.000769970301973085 0.00190018054002005
334  167  0 0 -0.00202015223083961 0 -0.00018152277884895 -0.000356311643279211 0 -0.000169669274636364 7.82824991479225e-05 0.0179161099832146 0 -3.02958862251861e-05 0.000119248900547044 0.000978812798597323 -0.000489356857832457 0 0.000255449340071598 -1.07911241328921e-05 -0.000334591851372733 -0.00154493298891895 0.0119254683412989 0 -0.000239241561086036 2.5704781922617e-05 0.000171766610948681 -5.67372039602941e-05 0.000321740443071088 0.000432676890057345 0 0.000542781705430399 -9.33210923614888e-05 0.000120373096026027 0.000177951121303913 7.52959201585264e-05 -0.00122391146308745 -0.00178159709603092 0 0.000155416232696955 -0.000133862731722421 0.000281452270701072 0.000683994093610185 5.87461950458994e-05 0.000453033216627513 -0.00076881647375815 -9.59562487485991e-05  0 0 -0.00172711895443267 0 -0.000135642448506401 -0.000301798999476876 0 -0.000178508239189486 9.25057067373705e-05 0.0150258668124929 0 -7.59443532858373e-05 0.000109602833053042 0.000921143278814181 -0.000419282189076062 0 0.000247625640121764 -6.72966634016919e-05 -0.000122308107203536 -0.00129447126553393 0.0109539008013692 0 -0.000108029001833886 2.44818672025783e-05 0.000249332866957827 8.49794215927939e-05 0.000180723529021641 0.000396318762866936 0 0.000326805204848472 -4.96098550790512e-05 5.96940778407185e-05 0.000173598341534488 0.000347951458333598 -0.00118547977849966 -0.00176225672284135 0 -3.82359632595653e-05 -8.86497345445288e-05 0.000139587082436968 0.00068457570225207 2.67599679621512e-05 0.000462400143080262 -0.000664766856587186 0.000397599922821848
335  167.5  0 0 -0.00301955212398189 0 -0.000237006731131364 -0.000389114110264455 0 -1.78893553312227e-05 0.000279816999275774 0.00916701363702783 0 0.000100439694569101 0.000199076796324143 0.00160835122456029 -0.00138367059199247 0 0.000209830075886966 -2.33553968838307e-05 -0.00190302988896501 -0.00201190915811377 0.0060351762690919 0 -0.00015574189121803 -7.53083819240274e-05 0.000293556167151856 -7.38549999328022e-05 0.000530777127729057 0.000265746496240879 0 0.000397201961405182 6.28818836962918e-06 0.000153960278065021 7.31339541354782e-05 -0.000465275147389677 -0.00130386549643762 0.000521769352105164 0 -1.46640894235269e-05 -0.00013808806408082 0.000499997855022312 0.000640915034020229 3.49736345531204e-05 0.000772465913927237 -0.00049118002792616 0.0018366461728714  0 0 -0.00259821486594843 0 -0.00019847370011597 -0.000332026964518672 0 -5.99737835947059e-05 0.00024702060661704 0.0111931758109208 0 4.61887280437133e-05 0.00015498574432505 0.0014622498018568 -0.00102383034209654 0 0.000215369439798155 -4.50331919271215e-05 -0.00134967873499593 -0.00185706180249084 0.00756394259594675 0 -0.000126124318549862 -3.36019737585397e-05 0.000352496875692374 2.07726978735548e-05 0.000428676632962514 0.000295543393454936 0 0.000353493093202243 -3.98055138275064e-05 -9.99079799881416e-06 7.36079257749888e-05 -0.000145512722303964 -0.00126855216315496 -0.000341773102382042 0 -1.83129019405093e-05 -0.000104585984621059 0.000578339363990255 0.000794896554799973 4.72891175646312e-05 0.000626562040188406 -0.000391525989526135 0.00101277313012931
336  168  0 0 -0.00442369904905616 0 -0.000149741172326089 -0.000416733282291038 0 0.000127391099688784 0.000486464919579065 0.000557047674577041 0 0.000189754252867215 0.000240685567517895 0.00221015721856789 -0.00262847364946328 0 0.000183917880160502 -3.41346408719585e-05 -0.00396951376604439 -0.00239054652048518 0.0012496842578087 0 0.000285766854509102 -0.00038445278277466 0.000631980971549872 -0.000284332338872258 0.000731055444987096 -9.63406417843749e-05 0 -0.000319665566922163 0.000562005236021134 1.3660701820454e-05 0.000120813982492269 -0.00118789645167562 -0.000846311972647636 0.0027810772389746 0 -0.000371903723209672 0.000363784003751721 0.00117327525650927 0.000417623775180575 -0.000617353001765812 0.00166443394492906 0.00384964920836151 -0.00153629909107783  0 0 -0.0038209587070968 0 -0.000148124591511132 -0.000386593605583794 0 6.11853086108717e-05 0.000418534807276517 0.00409759409733581 0 0.000148279115840742 0.000205598231456561 0.00192439398803128 -0.00204636242698322 0 0.000226510263114533 -5.46417618400101e-05 -0.00317247054682963 -0.0022025351878498 0.00319664531692887 0 0.000205081293912518 -0.000327602987586152 0.00055139705094879 -0.000225775163200156 0.000579716147860895 6.95855595452585e-05 0 -9.4883366792337e-05 0.000345593145386274 -3.55697738443653e-06 0.000174744339071005 -0.000706917580604264 -0.00115021583271517 0.00136417780615931 0 -0.000172741222354836 0.000208678849484484 0.000894268140319081 0.000569759653512045 -0.000446287940697049 0.00135984327090958 0.00234565508998317 -0.000427318227871742
337  168.5  0 0 -0.0062998726141647 0 -0.000136132603352854 -0.000351888984699122 0 0.000257792766890323 0.000637554616192096 -0.00185650402978909 0 0.000381521366273008 0.000146877108582105 0.00339780418865479 -0.00414675146667261 0 0.000184458384942916 -6.84419926972242e-05 -0.00671806234659613 -0.00306058840055125 -0.00125370130310973 0 -6.53826348120836e-05 5.48600251503876e-05 0.000334095096515734 -0.000266308830184425 0.000841312141925595 0.000235234820002445 0 -0.000276306044721409 0.00059950290561659 0.000122329216420032 -0.000146276431790412 -0.00138421463634042 -0.00113036378329686 -0.00153039305963056 0 -0.000530769352757544 0.000156388274461818 0.0010290500341407 0.0008969662099887 0.00054876494916509 0.00159701318561361 -0.00296631546283911 0.00797184764852398  0 0 -0.00546948780086995 0 -0.00012776086713399 -0.000365983817344255 0 0.000200057127726537 0.000553462831137188 0.000178134828033686 0 0.000314281153608475 0.000138942946360908 0.00298035804100343 -0.00340766151353564 0 0.000172823641194004 6.70693379588849e-06 -0.00561173286897917 -0.00273954336769951 -2.02963876687716e-06 0 4.10451880778674e-05 -9.09459324774565e-05 0.000401611689355327 -0.000253392217203244 0.000801585610234782 0.000107871792978073 0 -0.000258408274127898 0.000568613924907088 -2.10499852753703e-05 -3.44063620822948e-06 -0.00118467453219764 -0.00109730770099471 -0.000739928361133663 0 -0.000360497911635386 0.000244737666927749 0.00117074235777978 0.000733150349389394 0.000201169728791466 0.00176156587022338 -0.00101248536702325 0.00452269376654349
338  169  0 0 -0.00804092461953424 0 -0.000158487769374413 -0.000136257520368986 0 0.000493312570229051 0.000653712488490156 -0.00323257823810696 0 0.000679528156775031 -4.67797541279475e-06 0.00489863301142395 -0.0055961418514227 0 0.000137531541760852 -0.000187892466071376 -0.00941964145066996 -0.00429958589427008 -0.00321433531702985 0 0.000205949038319746 -0.000429162349494872 0.000928104059849602 -0.000564057026301763 0.00127313050954802 -0.00060657076325936 0 0.000161681593801212 0.000137743968254971 0.000417423134373786 -0.000150365362402937 -0.00202922959157322 -0.000170799641451212 0.00703353419308747 0 -0.000307936226860058 0.000402219890606777 0.00212233214759277 0.000468205569475888 0.000189244162700923 0.00230594647310602 0.00728556279933757 0.00315307847359172  0 0 -0.00718230643902657 0 -0.000127464391109834 -0.000220178546510238 0 0.000385933162744179 0.000612851477760197 -0.00198816923450242 0 0.000549485450447363 3.44333553316703e-05 0.00437865235965774 -0.0048696969793101 0 0.000174238785860911 -0.000115191778251319 -0.00811790582807041 -0.00368524493725387 -0.00235143650595244 0 0.000145540415143065 -0.000332525278104731 0.000761333222573416 -0.000602735422384037 0.00100970180216528 -0.000361764895621948 0 -5.5023789400425e-05 0.000358717847257728 0.000321407041072374 3.73251912420662e-05 -0.00166276374411261 -0.000335912809110525 0.00378800412474884 0 -0.000368638904128774 0.00033430048391133 0.00174322225590209 0.000566791059435583 0.000279376203928904 0.002278904281549 0.00420048310122455 0.00425923858891046
339  169.5  0 0 -0.00782035764060863 0 -0.00010016664758036 -7.43599718366141e-05 0 0.000707315754435258 0.00078551063813387 -0.00371442900622941 0 0.000485912987587977 -0.000152234923142262 0.00639837269333092 -0.00599673924167242 0 0.000187252155678578 -0.000339809561624966 -0.0110937390402425 -0.0053315597633912 -0.00435571879924407 0 2.19983953385947e-05 -0.000276320601627758 -0.000378607242230273 -0.000245393560305533 0.00122283015824942 -1.11958993531964e-06 0 0.0004271234033086 -0.000162504844306774 0.000238320479940765 0.000423762056907057 -0.000622440789677142 -0.00101556839563873 -0.0101802290048726 0 0.000123067230364357 -0.00064616202067047 0.00123845503868674 0.00139680263968908 0.00158722993400979 0.00191653221395926 -0.00618937042962671 0.0133465345272744  0 0 -0.00763079502616222 0 -9.80145314719886e-05 -0.000118905898843048 0 0.000594558775535676 0.000733122479149317 -0.00292901966023129 0 0.000518051709883935 -9.87583666065786e-05 0.00599134568798749 -0.00560351860741522 0 0.000204266345513836 -0.000286080032748116 -0.0100703779730741 -0.00463931661384804 -0.00408119281853748 0 7.83744877949622e-05 -0.000350059126438633 -0.000158738631650215 -0.000320101509454919 0.00124717333447399 -0.00018072494348844 0 0.000331756281541866 -0.00016887479376045 0.000328650364886548 0.000325811995318018 -0.000802679583519891 -0.000740552277029973 -0.0055348301703651 0 -0.000117108658499942 -0.000349060152174675 0.00156109127639432 0.00101750459346041 0.00134308339879895 0.00199462971881738 -0.00193733610482172 0.00975879738122708
340  170  0 0 -0.00492261174531669 0 -4.06785059075251e-05 4.85057168316762e-05 0 0.000840833606855197 0.000478656484168095 -0.00300597857808319 0 0.000269352519153714 -0.000300660080297375 0.00633126200279078 -0.00422310793229592 0 0.000155284930745378 -0.000321113243829571 -0.00952903110436322 -0.00535053779992403 -0.00418587528021477 0 0.000497512207105799 -0.000310533596294923 0.000976757300941064 -0.000602146121556955 0.00141081830256466 -0.000763925872341656 0 -0.000341478963774188 0.000439151409089898 0.00109815097773388 -0.000898955919627279 -0.00101970670869395 -0.000264982663729974 0.0201674540025966 0 -0.00019607784018182 -2.34294149014488e-05 0.00120807133065722 0.000768041146866155 0.000386413916137109 0.00133319160790053 0.00194429674172792 0.00261581230109111  0 0 -0.00583594154686998 0 -4.82846573514896e-05 -6.88324825793223e-06 0 0.000760196172828667 0.000570892536244765 -0.00278119487220997 0 0.00035384158462469 -0.000242171782404848 0.00645376186406198 -0.00466287848848796 0 0.000220624685728928 -0.000334391385390809 -0.00960952193065734 -0.00494570155875194 -0.00465333277947664 0 0.000333926011252332 -0.000343911553257393 0.000557155930608188 -0.000600151947347292 0.00128042542469378 -0.000559651949092135 0 -0.000151988662951119 0.000311316657605838 0.000781264366449315 -0.000458875568102709 -0.000996375508055172 -0.000288628339770771 0.0114502726980379 0 -0.000133726353766273 -9.86200570261629e-05 0.00115529980683206 0.000788404896919752 0.000307266824605937 0.00175818933444981 -0.000543453909405669 0.00321628505674565
341  170.5  0 0 -0.00215671030146847 0 -4.81395223688866e-05 0.000220296078660426 0 0.000777898421361646 1.64816849926946e-05 -0.00176785511372245 0 0.00010999602405489 -0.000202482648564547 0.00501216304478255 -0.00199164974060048 0 3.51761090919276e-05 -0.000319987111368492 -0.00642046584655209 -0.00413263691091636 -0.00330089954049815 0 -0.000524641519317249 0.00086756225642138 8.76170615572927e-05 -0.000120088180865998 0.000892757473269116 -0.000272281125673727 0 0.000220925718894872 0.000150858303767851 0.00068196873042696 -0.000436580290488336 -4.12962320239754e-05 -0.000546217313975462 0.00751255745104113 0 -0.000161661859998628 0.000110702695801426 0.00062087960866667 0.000234318255313328 0.000286740104506685 -0.000272842665606398 -0.00152670459498381 0.000639544911236965  0 0 -0.00338129005535688 0 -4.57580590899991e-05 0.000165848443402391 0 0.000750420067020354 0.00018558356113436 -0.00196048704158926 0 0.000174467703752026 -0.000239662353287551 0.00565943175391805 -0.00283026950733346 0 9.67895727463163e-05 -0.00024947837886308 -0.00740406582160309 -0.00436625641451516 -0.00416079901688994 0 -0.00022306682235506 0.000459195711120026 0.00015238563820074 -0.000254854065833861 0.00101537350929728 -0.000426416364508462 0 0.000109753784206725 2.87449568818893e-05 0.000619241542014928 -0.000406715086968221 -0.000329194862134298 -0.000579575084090407 0.00886368838267823 0 -0.00012369466660816 0.000124638249630483 0.00075185361117278 0.000290315119535733 0.000307010902338579 0.000345196037630169 -0.000888789132445891 0.00128766769295521
